uid,datetime,latitude,longitude,Date,segment_id
1350,2018-04-16 18:18:58,-1.36413761018546,36.9121154031781,2018-04-16 18:18:58,170_2
1351,2018-04-16 19:29:28,-1.2882200106336,36.8313420033056,2018-04-16 19:29:28,150_4
1352,2018-04-17 07:41:58,-1.17119030190043,36.972582438127105,2018-04-17 07:41:58,280_1
1353,2018-04-17 08:48:58,-1.17119030190043,36.972582438127105,2018-04-17 08:48:58,280_1
1354,2018-04-17 09:03:28,-1.26861331051126,36.9917875032786,2018-04-17 09:03:28,25_4
1355,2018-04-17 09:18:59,-1.29449001063027,36.812269003303705,2018-04-17 09:18:59,35_2
1356,2018-04-17 12:18:58,-1.30580351069123,36.7423515032889,2018-04-17 12:18:58,185_1
1357,2018-04-17 13:12:58,-0.983374612299807,36.6323335037644,2018-04-17 13:12:58,98_1
1358,2018-04-17 13:54:58,-1.26744143487214,36.83551840231209,2018-04-17 13:54:58,4_1
1359,2018-04-17 16:45:58,-1.3657141918232198,36.766668829774794,2018-04-17 16:45:58,110_1
1360,2018-04-17 19:14:28,-1.2720107718055702,36.8018389879805,2018-04-17 19:14:28,209_2
1361,2018-04-17 19:30:58,-1.32217496037719,36.707379965551794,2018-04-17 19:30:58,100_4
1362,2018-04-17 20:02:58,-1.2720107718055702,36.8018389879805,2018-04-17 20:02:58,209_2
1363,2018-04-18 02:30:28,-1.3537080104479298,36.74708000324829,2018-04-18 02:30:28,110_1
1364,2018-04-18 02:30:58,-1.10518901122482,37.0170420034836,2018-04-18 02:30:58,280_1
1365,2018-04-18 06:20:28,-1.27493381149678,36.8234167409223,2018-04-18 06:20:28,48_2
1366,2018-04-18 08:02:28,-1.2432865760148502,36.7922546724935,2018-04-18 08:02:28,304_3
1367,2018-04-18 09:18:58,-1.29275881127045,36.8422218031572,2018-04-18 09:18:58,19_2
1368,2018-04-18 11:20:38,-0.685457013265962,36.965128204053,2018-04-18 11:20:38,133_1
1369,2018-04-18 12:00:28,-1.39056261025592,36.7670016031943,2018-04-18 12:00:28,110_1
1370,2018-04-18 16:07:58,-1.26323001062848,36.9214400033087,2018-04-18 16:07:58,118_2
1371,2018-04-18 17:56:58,-1.30196166056471,36.83640472328621,2018-04-18 17:56:58,67_3
1372,2018-04-18 18:09:58,-1.30421301055069,36.8393020032823,2018-04-18 18:09:58,8_4
1373,2018-04-19 07:01:59,-1.3444590051428795,36.90255400160471,2018-04-19 07:01:59,157_1
1374,2018-04-19 07:08:28,-1.2858243106596698,36.8197740033125,2018-04-19 07:08:28,95_5
1375,2018-04-19 11:14:29,-1.11720711118115,37.00827840347071,2018-04-19 11:14:29,280_1
1376,2018-04-19 15:24:28,-1.26261808449677,36.7185235021257,2018-04-19 15:24:28,14_1
1377,2018-04-19 20:11:28,-1.42199340986754,36.9558905030916,2018-04-19 20:11:28,170_1
1378,2018-04-20 09:03:28,-1.32529617157152,36.8484841583916,2018-04-20 09:03:28,172_1
1379,2018-04-20 09:13:58,-1.32540219602396,36.8481301588456,2018-04-20 09:13:58,172_1
1380,2018-04-20 09:21:28,-1.32500330935852,36.847435278904,2018-04-20 09:21:28,172_1
1381,2018-04-20 09:32:58,-1.32540219602396,36.8481301588456,2018-04-20 09:32:58,172_1
1382,2018-04-20 09:36:28,-1.21325806105343,36.660526103342,2018-04-20 09:36:28,98_1
1383,2018-04-20 16:05:28,-1.281752210608,36.873168803300295,2018-04-20 16:05:28,37_2
1384,2018-04-20 17:00:58,-1.30576091270094,36.8220123247268,2018-04-20 17:00:58,184_5
1385,2018-04-20 17:09:58,-1.305448430266,36.8251233957553,2018-04-20 17:09:58,67_1
1386,2018-04-20 17:56:28,-1.30009508529484,36.8238981216464,2018-04-20 17:56:28,175_3
1387,2018-04-20 18:20:59,-1.2746175107076698,36.8242779033165,2018-04-20 18:20:59,114_3
1388,2018-04-20 18:38:28,-1.30525219528147,36.82638832164261,2018-04-20 18:38:28,67_4
1389,2018-04-20 20:22:28,-1.30921751767361,36.7278085643515,2018-04-20 20:22:28,111_1
1390,2018-04-20 20:35:28,-1.30921751767361,36.7278085643515,2018-04-20 20:35:28,111_1
1391,2018-04-20 21:38:58,-1.31552601051933,36.8241710032726,2018-04-20 21:38:58,46_5
1392,2018-04-20 22:48:58,-1.30921751767361,36.7278085643515,2018-04-20 22:48:58,111_1
1393,2018-04-20 23:59:58,-1.33802764032233,36.7733510884317,2018-04-20 23:59:58,110_1
1394,2018-04-21 02:21:28,-1.32301041038723,36.8989828032384,2018-04-21 02:21:28,72_4
1395,2018-04-21 11:24:28,-1.26759001060367,36.9252533033017,2018-04-21 11:24:28,118_1
1396,2018-04-21 12:04:28,-1.30975131061225,36.7732658032966,2018-04-21 12:04:28,145_3
1397,2018-04-21 12:31:28,-1.1309625701160502,36.982057686457296,2018-04-21 12:31:28,280_1
1398,2018-04-21 12:58:28,-1.16449581551548,36.9578419517127,2018-04-21 12:58:28,280_1
1399,2018-04-21 13:24:58,-1.26032927184971,36.77084896994271,2018-04-21 13:24:58,192_2
1400,2018-04-21 13:41:28,-1.22352157385322,36.6634203278085,2018-04-21 13:41:28,98_1
1401,2018-04-21 14:23:28,-1.3646631184616398,36.911642058838396,2018-04-21 14:23:28,170_2
1402,2018-04-21 14:36:58,-1.26032854423438,36.7708487699924,2018-04-21 14:36:58,192_2
1403,2018-04-21 20:45:28,-1.0716495779348,37.0461241357681,2018-04-21 20:45:28,280_1
1404,2018-04-21 21:00:28,-1.26433113609309,36.7469843524426,2018-04-21 21:00:28,6_1
1405,2018-04-21 21:24:58,-1.21863695424949,36.8913614321549,2018-04-21 21:24:58,90_1
1406,2018-04-21 21:25:28,-1.20361355039397,36.9173289010703,2018-04-21 21:25:28,3_2
1407,2018-04-21 21:25:29,-1.2105657951967,36.908186329012295,2018-04-21 21:25:29,55_3
1408,2018-04-21 21:30:58,-1.20374433073791,36.917527483384,2018-04-21 21:30:58,3_2
1409,2018-04-21 21:31:58,-1.20374433073791,36.917527483384,2018-04-21 21:31:58,3_2
1410,2018-04-21 21:35:58,-1.06796201135107,37.0512400035212,2018-04-21 21:35:58,280_1
1411,2018-04-21 21:47:58,-1.28150891067191,36.82537390331621,2018-04-21 21:47:58,29_6
1412,2018-04-21 21:59:58,-1.2105657951967,36.908186329012295,2018-04-21 21:59:58,55_3
1413,2018-04-21 22:04:59,-1.2970143834143,36.875657998600296,2018-04-21 22:04:59,7_3
1414,2018-04-21 22:08:28,-1.2562189748168,36.8552681770652,2018-04-21 22:08:28,108_4
1415,2018-04-21 22:11:58,-1.29691499633941,36.87557309012271,2018-04-21 22:11:58,7_3
1416,2018-04-21 22:17:28,-1.2969679606938702,36.8756516282502,2018-04-21 22:17:28,7_3
1417,2018-04-21 22:26:28,-1.2970143834143,36.875657998600296,2018-04-21 22:26:28,7_3
1418,2018-04-21 22:26:58,-1.2970143834143,36.875657998600296,2018-04-21 22:26:58,7_3
1419,2018-04-21 22:32:28,-1.20365963545347,36.9160312416939,2018-04-21 22:32:28,3_3
1420,2018-04-22 05:11:58,-1.52871904629841,37.126857951668896,2018-04-22 05:11:58,176_1
1421,2018-04-22 07:55:28,-1.52903200916758,37.126661002895496,2018-04-22 07:55:28,176_1
1422,2018-04-22 10:57:58,-1.26433765203423,36.748566930433896,2018-04-22 10:57:58,6_2
1423,2018-04-22 14:13:58,-1.51906810903447,37.2613335028621,2018-04-22 14:13:58,176_1
1424,2018-04-22 14:33:59,-1.32664980829448,36.8456175957835,2018-04-22 14:33:59,172_1
1425,2018-04-22 14:50:29,-1.28656361064876,36.8255550033096,2018-04-22 14:50:29,152_4
1426,2018-04-22 14:54:28,-1.39562837594942,36.9410248694783,2018-04-22 14:54:28,170_1
1427,2018-04-22 14:58:28,-1.29959172529563,36.8243104116466,2018-04-22 14:58:28,175_1
1428,2018-04-22 15:09:28,-1.29990335841306,36.824151932,2018-04-22 15:09:28,175_3
1429,2018-04-22 15:27:28,-1.2970562500289098,36.86426711274579,2018-04-22 15:27:28,86_3
1430,2018-04-22 15:44:59,-1.39562837594942,36.9410248694783,2018-04-22 15:44:59,170_1
1431,2018-04-22 15:52:28,-1.39562837594942,36.9410248694783,2018-04-22 15:52:28,170_1
1432,2018-04-22 15:53:29,-1.39562837594942,36.9410248694783,2018-04-22 15:53:29,170_1
1433,2018-04-22 16:01:58,-1.39562837594942,36.9410248694783,2018-04-22 16:01:58,170_1
1434,2018-04-22 16:25:28,-1.39562837594942,36.9410248694783,2018-04-22 16:25:28,170_1
1435,2018-04-22 16:34:58,-1.39562837594942,36.9410248694783,2018-04-22 16:34:58,170_1
1436,2018-04-22 16:41:58,-1.51906810903447,37.2613335028621,2018-04-22 16:41:58,176_1
1437,2018-04-22 16:44:28,-1.39562837594942,36.9410248694783,2018-04-22 16:44:28,170_1
1438,2018-04-22 16:49:29,-1.39562837594942,36.9410248694783,2018-04-22 16:49:29,170_1
1439,2018-04-22 17:40:58,-1.31031126045252,36.8915215032592,2018-04-22 17:40:58,112_1
1440,2018-04-22 18:04:28,-1.39562837594942,36.9410248694783,2018-04-22 18:04:28,170_1
1441,2018-04-22 20:22:59,-1.30517056528167,36.82638467164261,2018-04-22 20:22:59,67_4
1442,2018-04-22 22:28:28,-1.31095331050932,36.8476114032708,2018-04-22 22:28:28,92_1
1443,2018-04-23 05:26:28,-1.22575611087278,36.8849726032901,2018-04-23 05:26:28,50_1
1444,2018-04-23 06:53:58,-1.2453560107806598,36.8676520033494,2018-04-23 06:53:58,12_2
1445,2018-04-23 07:19:28,-1.27493381149678,36.8234167409223,2018-04-23 07:19:28,48_2
1446,2018-04-23 07:52:28,-1.3256413104421798,36.848093603251705,2018-04-23 07:52:28,172_1
1447,2018-04-23 08:23:58,-1.32319341039143,36.895146503239495,2018-04-23 08:23:58,20_1
1448,2018-04-23 10:27:59,-0.685457013265962,36.965128204053,2018-04-23 10:27:59,133_1
1449,2018-04-23 10:35:28,-1.27308891073749,36.8046016033339,2018-04-23 10:35:28,87_3
1450,2018-04-23 12:33:28,-1.46107358539872,36.9639318060297,2018-04-23 12:33:28,170_1
1451,2018-04-23 15:07:28,-1.24470155700656,36.866803492332004,2018-04-23 15:07:28,12_3
1452,2018-04-23 15:28:28,-1.25342651072563,36.8815276033344,2018-04-23 15:28:28,275_4
1453,2018-04-23 17:46:28,-1.29835777705315,36.8864014706279,2018-04-23 17:46:28,135_1
1454,2018-04-23 20:49:28,-1.25198220374036,36.85991878909911,2018-04-23 20:49:28,194_1
1455,2018-04-24 05:48:28,-1.34438868979863,36.9026322461547,2018-04-24 05:48:28,157_1
1456,2018-04-24 05:50:58,-1.33139815369328,36.8885547604,2018-04-24 05:50:58,59_1
1457,2018-04-24 05:52:28,-1.33139815369328,36.8885547604,2018-04-24 05:52:28,59_1
1458,2018-04-24 05:59:58,-1.3298706272473302,36.8557900831397,2018-04-24 05:59:58,172_1
1459,2018-04-24 06:20:28,-1.32850216365101,36.8529131200586,2018-04-24 06:20:28,172_1
1460,2018-04-24 06:25:58,-1.33139815369328,36.8885547604,2018-04-24 06:25:58,59_1
1461,2018-04-24 06:31:28,-1.32956976574454,36.855826213763706,2018-04-24 06:31:28,172_1
1462,2018-04-24 06:35:58,-1.26032854423438,36.7708487699924,2018-04-24 06:35:58,192_2
1463,2018-04-24 06:36:29,-1.26426660944345,36.74698523415729,2018-04-24 06:36:29,6_1
1464,2018-04-24 06:41:28,-1.32983701041026,36.8558095032721,2018-04-24 06:41:28,172_1
1465,2018-04-24 06:46:59,-1.33139815369328,36.8885547604,2018-04-24 06:46:59,59_1
1466,2018-04-24 06:55:58,-1.34438868979863,36.9026322461547,2018-04-24 06:55:58,157_1
1467,2018-04-24 07:03:29,-1.2325985108307,36.873749503364,2018-04-24 07:03:29,167_1
1468,2018-04-24 07:03:58,-1.32983701041026,36.8558095032721,2018-04-24 07:03:58,172_1
1469,2018-04-24 07:08:28,-1.33143606788501,36.8885257668545,2018-04-24 07:08:28,59_1
1470,2018-04-24 07:25:58,-1.29595969529771,36.7818894617969,2018-04-24 07:25:58,121_1
1471,2018-04-24 07:28:28,-1.3262893522840702,36.85017070182621,2018-04-24 07:28:28,172_1
1472,2018-04-24 08:07:58,-1.3453435985574902,36.902495695366895,2018-04-24 08:07:58,157_1
1473,2018-04-24 08:12:58,-1.34536401037303,36.902474503745296,2018-04-24 08:12:58,157_1
1474,2018-04-24 08:16:29,-1.3444590051428795,36.90255400160471,2018-04-24 08:16:29,157_1
1475,2018-04-24 08:17:59,-1.3444590051428795,36.90255400160471,2018-04-24 08:17:59,157_1
1476,2018-04-24 08:21:58,-1.33139815369328,36.8885547604,2018-04-24 08:21:58,59_1
1477,2018-04-24 21:36:58,-1.21906719968389,36.8917852095321,2018-04-24 21:36:58,90_3
1478,2018-04-24 21:46:28,-1.21863695424949,36.8913614321549,2018-04-24 21:46:28,90_1
1479,2018-04-24 21:48:58,-1.21906719968389,36.8917852095321,2018-04-24 21:48:58,90_3
1480,2018-04-24 22:17:28,-1.20374433073791,36.917527483384,2018-04-24 22:17:28,3_2
1481,2018-04-25 06:01:58,-1.18593571550023,36.906668761707,2018-04-25 06:01:58,133_3
1482,2018-04-25 07:15:28,-1.19834141095028,36.9016211033994,2018-04-25 07:15:28,247_1
1483,2018-04-25 07:35:28,-1.1960298430744198,36.90172862712139,2018-04-25 07:35:28,247_1
1484,2018-04-25 07:51:58,-1.18593571550023,36.906668761707,2018-04-25 07:51:58,133_3
1485,2018-04-25 10:14:29,-1.28971661943614,36.8100013400168,2018-04-25 10:14:29,54_2
1486,2018-04-25 10:48:29,-1.19834141095028,36.9016211033994,2018-04-25 10:48:29,247_1
1487,2018-04-25 12:06:29,-1.27306111238582,36.8129184019364,2018-04-25 12:06:29,132_1
1488,2018-04-25 13:21:59,-1.32254706026042,36.8430337529755,2018-04-25 13:21:59,172_3
1489,2018-04-25 14:33:58,-1.32375094669638,36.7979303498989,2018-04-25 14:33:58,61_1
1490,2018-04-25 16:51:57,-0.685457013265962,36.965128204053,2018-04-25 16:51:57,133_1
1491,2018-04-25 21:18:28,-1.22516343085179,36.8834791833704,2018-04-25 21:18:28,50_2
1492,2018-04-26 06:01:28,-1.25640151074036,36.8552620033542,2018-04-26 06:01:28,108_4
1493,2018-04-26 06:13:58,-1.25641987343312,36.8552761028285,2018-04-26 06:13:58,108_4
1494,2018-04-26 06:16:59,-1.25640151074036,36.8552620033542,2018-04-26 06:16:59,108_4
1495,2018-04-26 08:30:28,-1.2562189748168,36.8552681770652,2018-04-26 08:30:28,108_4
1496,2018-04-26 08:54:58,-1.30491751831779,36.8265130020267,2018-04-26 08:54:58,67_1
1497,2018-04-26 09:25:28,-1.3107593053357098,36.7246654316555,2018-04-26 09:25:28,111_2
1498,2018-04-26 10:07:29,-1.33443661035642,36.8831876032289,2018-04-26 10:07:29,1_1
1499,2018-04-26 10:11:28,-1.11907251168763,36.6184080035925,2018-04-26 10:11:28,98_1
1500,2018-04-26 11:18:58,-1.21863695424949,36.8913614321549,2018-04-26 11:18:58,90_1
1501,2018-04-26 12:11:58,-1.21906719968389,36.8917852095321,2018-04-26 12:11:58,90_3
1502,2018-04-26 12:31:28,-1.21863695424949,36.8913614321549,2018-04-26 12:31:28,90_1
1503,2018-04-26 12:37:28,-1.21863695424949,36.8913614321549,2018-04-26 12:37:28,90_1
1504,2018-04-26 12:58:28,-1.21863695424949,36.8913614321549,2018-04-26 12:58:28,90_1
1505,2018-04-26 13:40:28,-1.33157554166341,36.7835747743418,2018-04-26 13:40:28,134_2
1506,2018-04-26 17:35:28,-1.24568710454935,36.679327669095294,2018-04-26 17:35:28,98_1
1507,2018-04-26 18:04:58,-1.24639036077008,36.87998775334521,2018-04-26 18:04:58,275_4
1508,2018-04-26 18:09:28,-1.34296797047441,36.7665557232083,2018-04-26 18:09:28,110_1
1509,2018-04-26 18:42:29,-1.27493381149678,36.8234167409223,2018-04-26 18:42:29,48_2
1510,2018-04-26 21:01:58,-1.2562189748168,36.8552681770652,2018-04-26 21:01:58,108_4
1511,2018-04-26 21:15:58,-1.2521874020910702,36.8593670969785,2018-04-26 21:15:58,194_1
1512,2018-04-27 07:46:28,-1.24478301088143,36.866854236923,2018-04-27 07:46:28,12_5
1513,2018-04-27 08:02:28,-1.24470155700656,36.866803492332004,2018-04-27 08:02:28,12_3
1514,2018-04-27 10:51:58,-1.11802464119581,37.0098691971455,2018-04-27 10:51:58,280_1
1515,2018-04-27 11:55:59,-1.32027301063747,36.717670003301,2018-04-27 11:55:59,100_3
1516,2018-04-27 13:34:58,-1.32493171052967,36.7838831032735,2018-04-27 13:34:58,134_2
1517,2018-04-27 14:52:58,-1.28513841063762,36.8389258033071,2018-04-27 14:52:58,2_3
1518,2018-04-27 16:59:28,-1.24470155700656,36.866803492332004,2018-04-27 16:59:28,12_3
1519,2018-04-27 18:22:28,-1.33143606788501,36.8885257668545,2018-04-27 18:22:28,59_1
1520,2018-04-27 18:32:58,-1.1065813556103,37.01540148174121,2018-04-27 18:32:58,280_1
1521,2018-04-30 06:06:13,-1.25936693070694,36.843122763198,2018-04-30 06:06:13,243_2
1522,2018-04-30 06:12:43,-1.25936693070694,36.843122763198,2018-04-30 06:12:43,243_2
1523,2018-04-30 06:21:43,-1.26232291070577,36.865900803327996,2018-04-30 06:21:43,89_3
1524,2018-04-30 15:40:24,-1.3444590051428795,36.90255400160471,2018-04-30 15:40:24,157_1
1525,2018-04-30 20:09:24,-1.32567794462265,36.8480729403738,2018-04-30 20:09:24,172_1
1526,2018-04-30 21:23:54,-1.11802464119581,37.0098691971455,2018-04-30 21:23:54,280_1
1527,2018-04-30 22:57:54,-1.0576958114234,37.0325732035408,2018-04-30 22:57:54,280_1
1528,2018-04-30 22:58:24,-1.0576958114234,37.0325732035408,2018-04-30 22:58:24,280_1
1529,2018-05-01 07:49:24,-1.32353649834444,36.84444245058421,2018-05-01 07:49:24,172_2
1530,2018-05-01 07:49:24,-1.32353649834444,36.84444245058421,2018-05-01 07:49:24,172_2
1531,2018-05-01 18:10:25,-1.34079171061128,36.6667333032909,2018-05-01 18:10:25,100_6
1532,2018-05-01 18:54:24,-1.2374144193034,36.8438361299349,2018-05-01 18:54:24,195_1
1533,2018-05-01 21:30:24,-1.32956976574454,36.855826213763706,2018-05-01 21:30:24,172_1
1534,2018-05-01 21:39:24,-1.33136020360679,36.862594325845606,2018-05-01 21:39:24,120_3
1535,2018-05-02 06:50:24,-1.35227817302708,36.7629537310735,2018-05-02 06:50:24,110_1
1536,2018-05-02 07:01:54,-1.3522471842738102,36.7629592711869,2018-05-02 07:01:54,110_1
1537,2018-05-02 07:13:24,-0.954615505070722,37.1076655602104,2018-05-02 07:13:24,280_1
1538,2018-05-02 07:30:25,-1.1312573980829,36.9809724274912,2018-05-02 07:30:25,280_1
1539,2018-05-02 07:33:24,-1.2852865105668798,36.8840535032869,2018-05-02 07:33:24,24_2
1540,2018-05-02 07:35:24,-1.3522471842738102,36.7629592711869,2018-05-02 07:35:24,110_1
1541,2018-05-02 07:38:24,-1.25019303082078,36.8207532433586,2018-05-02 07:38:24,142_3
1542,2018-05-02 07:44:54,-1.28539222574599,36.8832627885051,2018-05-02 07:44:54,24_2
1543,2018-05-02 07:45:54,-1.28539222574599,36.8832627885051,2018-05-02 07:45:54,24_2
1544,2018-05-02 07:47:54,-1.2852865105668798,36.8840535032869,2018-05-02 07:47:54,24_2
1545,2018-05-02 08:49:54,-1.30214351058975,36.8167432032923,2018-05-02 08:49:54,184_6
1546,2018-05-02 09:03:24,-1.28892801062434,36.835961003303204,2018-05-02 09:03:24,23_2
1547,2018-05-02 09:35:54,-1.28539222574599,36.8832627885051,2018-05-02 09:35:54,24_2
1548,2018-05-02 10:32:24,-1.28253481066924,36.82390660331539,2018-05-02 10:32:24,29_13
1549,2018-05-02 11:21:24,-1.31658533647308,36.833825221504796,2018-05-02 11:21:24,92_4
1550,2018-05-02 11:53:24,-1.3160098148403,36.8137448763399,2018-05-02 11:53:24,78_2
1551,2018-05-02 11:54:24,-1.18987571947112,36.8395692911125,2018-05-02 11:54:24,308_2
1552,2018-05-02 12:22:24,-1.29681331444998,36.876311789467394,2018-05-02 12:22:24,7_4
1553,2018-05-02 12:22:54,-1.29681331444998,36.876311789467394,2018-05-02 12:22:54,7_4
1554,2018-05-02 14:19:24,-1.14923796102426,36.6670427033374,2018-05-02 14:19:24,98_1
1555,2018-05-02 16:01:24,-1.2819755105763202,36.8964886032925,2018-05-02 16:01:24,129_1
1556,2018-05-02 17:45:54,-1.28539222574599,36.8832627885051,2018-05-02 17:45:54,24_2
1557,2018-05-02 17:46:54,-1.2981747599023898,36.8006529216,2018-05-02 17:46:54,148_2
1558,2018-05-02 18:10:54,-1.30561891062837,36.775310203301295,2018-05-02 18:10:54,121_6
1559,2018-05-02 18:33:54,-1.22568351084755,36.884932203369296,2018-05-02 18:33:54,50_1
1560,2018-05-02 18:54:54,-1.2575150107746298,36.830224003345705,2018-05-02 18:54:54,242_3
1561,2018-05-02 20:06:56,-1.28144191049276,36.9617414032718,2018-05-02 20:06:56,128_1
1562,2018-05-02 20:39:25,-1.28997647737896,36.770349869982795,2018-05-02 20:39:25,260_2
1563,2018-05-02 20:39:54,-1.28997647737896,36.770349869982795,2018-05-02 20:39:54,260_2
1564,2018-05-02 22:01:24,-1.26744143487214,36.83551840231209,2018-05-02 22:01:24,4_1
1565,2018-05-02 22:11:54,-1.2453560107806598,36.8676520033494,2018-05-02 22:11:54,12_2
1566,2018-05-02 22:14:24,-1.24470155700656,36.866803492332004,2018-05-02 22:14:24,12_3
1567,2018-05-02 22:21:54,-1.24478301088143,36.866854236923,2018-05-02 22:21:54,12_5
1568,2018-05-02 22:50:54,-1.24478301088143,36.866854236923,2018-05-02 22:50:54,12_5
1569,2018-05-02 23:19:24,-1.28511461065052,36.8292343033103,2018-05-02 23:19:24,43_5
1570,2018-05-03 05:58:54,-1.33143606788501,36.8885257668545,2018-05-03 05:58:54,59_1
1571,2018-05-03 06:01:54,-1.33143606788501,36.8885257668545,2018-05-03 06:01:54,59_1
1572,2018-05-03 06:02:24,-1.33143606788501,36.8885257668545,2018-05-03 06:02:24,59_1
1573,2018-05-03 06:22:24,-1.27493381149678,36.8234167409223,2018-05-03 06:22:24,48_2
1574,2018-05-03 08:37:24,-1.3787514263402,36.7700219697276,2018-05-03 08:37:24,110_1
1575,2018-05-03 10:57:54,-1.33143606788501,36.8885257668545,2018-05-03 10:57:54,59_1
1576,2018-05-03 11:01:24,-1.33210371027724,36.92618070314921,2018-05-03 11:01:24,146_2
1577,2018-05-03 12:23:54,-1.34438868979863,36.9026322461547,2018-05-03 12:23:54,157_1
1578,2018-05-03 17:35:24,-1.09214923624384,37.0329252226264,2018-05-03 17:35:24,280_1
1579,2018-05-03 17:42:24,-1.28126521067655,36.8227376033174,2018-05-03 17:42:24,27_2
1580,2018-05-03 17:44:24,-1.09214923624384,37.0329252226264,2018-05-03 17:44:24,280_1
1581,2018-05-03 18:35:24,-1.20374433073791,36.917527483384,2018-05-03 18:35:24,3_2
1582,2018-05-03 18:42:24,-1.20374433073791,36.917527483384,2018-05-03 18:42:24,3_2
1583,2018-05-03 18:47:24,-1.02439791153176,37.0670170035734,2018-05-03 18:47:24,280_1
1584,2018-05-03 19:19:54,-1.2970143834142198,36.875657998600296,2018-05-03 19:19:54,7_3
1585,2018-05-03 19:38:54,-1.22575611087278,36.8849726032901,2018-05-03 19:38:54,50_1
1586,2018-05-03 20:03:54,-1.21797781086762,36.8962966033757,2018-05-03 20:03:54,45_1
1587,2018-05-03 20:16:24,-1.11720711118115,37.00827840347071,2018-05-03 20:16:24,280_1
1588,2018-05-03 20:25:54,-1.11720711118115,37.00827840347071,2018-05-03 20:25:54,280_1
1589,2018-05-03 20:39:24,-1.11720711118115,37.00827840347071,2018-05-03 20:39:24,280_1
1590,2018-05-03 20:51:54,-1.11720711118115,37.00827840347071,2018-05-03 20:51:54,280_1
1591,2018-05-03 21:15:54,-1.11720711118115,37.00827840347071,2018-05-03 21:15:54,280_1
1592,2018-05-03 21:39:24,-1.11802464119581,37.0098691971455,2018-05-03 21:39:24,280_1
1593,2018-05-03 22:09:54,-1.3308545104153102,36.86446750308671,2018-05-03 22:09:54,120_3
1594,2018-05-03 22:25:54,-1.11720711118115,37.00827840347071,2018-05-03 22:25:54,280_1
1595,2018-05-04 06:15:24,-1.24478301088143,36.866854236923,2018-05-04 06:15:24,12_5
1596,2018-05-04 08:41:24,-1.24373501091965,36.76822500338579,2018-05-04 08:41:24,620_5
1597,2018-05-04 12:43:24,-1.2842698107701205,36.741037903339794,2018-05-04 12:43:24,136_2
1598,2018-05-04 13:56:54,-1.09214923624384,37.0329252226264,2018-05-04 13:56:54,280_1
1599,2018-05-04 18:33:24,-1.06796201135107,37.051240003521286,2018-05-04 18:33:24,280_1
1600,2018-05-04 19:42:54,-1.25908001094157,36.7780300032778,2018-05-04 19:42:54,71_3
1601,2018-05-04 20:14:24,-1.27781531129998,36.9690020535827,2018-05-04 20:14:24,128_3
1602,2018-05-05 00:34:24,-1.23380161279392,36.8731698056836,2018-05-05 00:34:24,167_2
1603,2018-05-05 05:29:54,-1.28322629853161,36.830118351014,2018-05-05 05:29:54,137_5
1604,2018-05-05 05:30:54,-1.28157365993785,36.8279552984782,2018-05-05 05:30:54,137_9
1605,2018-05-05 06:46:24,-1.14923796102426,36.6670427033374,2018-05-05 06:46:24,98_1
1606,2018-05-05 07:10:54,-1.20374433073791,36.917527483384,2018-05-05 07:10:54,3_2
1607,2018-05-05 07:13:24,-1.14924411109529,36.9620097034438,2018-05-05 07:13:24,280_1
1608,2018-05-05 08:52:54,-1.27508676096317,36.8236817033716,2018-05-05 08:52:54,48_3
1609,2018-05-05 09:15:24,-1.23103154439899,36.8775973348898,2018-05-05 09:15:24,99_2
1610,2018-05-05 12:28:24,-1.33430683652177,36.7795050006036,2018-05-05 12:28:24,110_4
1611,2018-05-05 12:52:24,-1.33583299383184,36.77677045900921,2018-05-05 12:52:24,110_2
1612,2018-05-05 14:08:54,-1.21863695424949,36.8913614321549,2018-05-05 14:08:54,90_1
1613,2018-05-06 02:27:54,-1.28539222574599,36.8832627885051,2018-05-06 02:27:54,24_2
1614,2018-05-06 07:14:24,-1.27248522823729,36.8140043258423,2018-05-06 07:14:24,57_9
1615,2018-05-06 07:21:24,-1.27248522823729,36.8140043258423,2018-05-06 07:21:24,57_9
1616,2018-05-06 13:58:24,-1.26261808449677,36.7185235021257,2018-05-06 13:58:24,14_1
1617,2018-05-06 16:00:54,-1.26426660944345,36.74698523415729,2018-05-06 16:00:54,6_1
1618,2018-05-06 16:14:54,-1.26453606094829,36.7387774533703,2018-05-06 16:14:54,106_2
1619,2018-05-06 19:24:54,-1.26744143487214,36.83551840231209,2018-05-06 19:24:54,4_1
1620,2018-05-06 19:56:24,-1.3221310434486298,36.707482226331,2018-05-06 19:56:24,100_4
1621,2018-05-06 21:39:54,-1.26433113609309,36.7469843524426,2018-05-06 21:39:54,6_1
1622,2018-05-07 06:08:54,-1.31963276778804,36.8379822621182,2018-05-07 06:08:54,92_5
1623,2018-05-07 06:33:54,-1.24479261558771,36.8676989548545,2018-05-07 06:33:54,12_2
1624,2018-05-07 06:35:54,-1.2047652295034,36.786685615945395,2018-05-07 06:35:54,304_3
1625,2018-05-07 06:52:54,-1.2233753109887,36.785733603404296,2018-05-07 06:52:54,304_1
1626,2018-05-07 06:59:54,-1.3089846205338798,36.835691743277295,2018-05-07 06:59:54,67_3
1627,2018-05-07 07:35:54,-1.30921751767361,36.7278085643515,2018-05-07 07:35:54,111_1
1628,2018-05-07 07:50:54,-1.26032854423438,36.7708487699924,2018-05-07 07:50:54,192_2
